tracking_id,source,campaign,influencer_id,user_id,product,transaction_date,orders,revenue
2805,influencer,Gritzo_Growth,24.0,161067bc-bd14-414a-a7ac-69deac4f32ee,Gritzo SuperMilk,2025-02-27,1,2174.52
2806,influencer,Gritzo_Growth,33.0,fa39c2bc-b8e1-4bd2-8d23-1d7d6cf17a9d,Gritzo SuperMilk,2025-02-12,1,4501.27
2807,paid_ad,Gritzo_Growth,,41f1f8c8-e67b-4fc4-bf7f-3ed3a77cf653,Gritzo SuperMilk,2025-02-02,1,2870.19
2808,organic,Gritzo_Growth,,72a16b1d-8547-4f98-885b-004acc6b4712,Gritzo SuperMilk,2025-03-19,1,1603.83
2809,paid_ad,MB_WinterBlast,,ca3ba735-82a1-44cc-836e-514d1074a7b7,HKVitals Biotin,2025-03-13,1,4729.73
2810,influencer,MB_WinterBlast,16.0,99e1d2f5-24af-43ac-9358-04aae765394b,MuscleBlaze Whey,2025-04-01,4,16430.13
2811,influencer,HKV_ImmunityBoost,14.0,c8e3c35e-4457-4024-a2b5-d69db5c72b12,Gritzo SuperMilk,2025-03-17,1,4025.64
2812,paid_ad,HKV_ImmunityBoost,,f9457eec-a8c2-4ed5-959f-60168e7eb6e5,HKVitals Biotin,2025-06-02,1,4667.23
2813,organic,Gritzo_Growth,,016feb35-abda-48b6-b778-abc48d39b3cf,HKVitals Biotin,2025-05-29,1,2386.81
2814,influencer,MB_SummerSale,5.0,3eddd77c-4b35-43f2-bea3-208a1aeb8547,MuscleBlaze Whey,2025-07-19,1,2665.28
2815,paid_ad,MB_SummerSale,,b7fb87fd-7e3f-4dab-ab4f-076f195f916c,HKVitals Biotin,2025-04-03,1,756.06
2816,influencer,MB_WinterBlast,11.0,785918dd-d11d-4183-b399-8f5f919c8650,MuscleBlaze Whey,2025-06-02,1,4902.61
2817,influencer,Gritzo_Growth,46.0,21986250-3c0b-4813-a0a0-e9913a06ad54,MuscleBlaze Whey,2025-02-14,1,2689.34
2818,paid_ad,MB_WinterBlast,,4d31a638-c3fb-49f0-ad01-f4514fc69152,Gritzo SuperMilk,2025-04-03,1,2435.48
2819,influencer,HKV_ImmunityBoost,47.0,d6f660a4-bab4-4c3d-9389-a93776ff0d22,Gritzo SuperMilk,2025-02-01,1,2012.5
2820,organic,MB_WinterBlast,,25f58559-a18e-4d13-a866-d7451d8622fa,MuscleBlaze Whey,2025-06-26,1,870.4
2821,organic,HKV_ImmunityBoost,,03199985-4516-40c6-82eb-f596e441539f,Gritzo SuperMilk,2025-06-04,1,4534.62
2822,paid_ad,HKV_ImmunityBoost,,5d0122ce-7137-4b16-8714-4635431b9e58,MuscleBlaze Whey,2025-05-08,1,1299.08
2823,influencer,Gritzo_Growth,1.0,380355b0-261c-474e-a5b6-5f1f691bd9fc,Gritzo SuperMilk,2025-05-31,1,4220.41
2824,influencer,MB_SummerSale,18.0,d982f573-df86-42d1-8978-e3ac7dbbdf18,MuscleBlaze Whey,2025-05-22,1,1893.95
2825,influencer,MB_SummerSale,37.0,025a8d03-f4fb-4e1d-a3fb-114b551c0fa7,MuscleBlaze Whey,2025-04-14,1,4196.43
2826,influencer,HKV_ImmunityBoost,38.0,704f92a6-1714-4842-be56-8f1767a82563,HKVitals Biotin,2025-06-14,1,2706.62
2827,influencer,Gritzo_Growth,26.0,04219497-c754-490e-bf93-5a4f7388e3a7,Gritzo SuperMilk,2025-06-12,1,822.57
2828,organic,HKV_ImmunityBoost,,83c8b488-cfc4-446c-b18a-19b1787a62b6,MuscleBlaze Whey,2025-01-29,1,4335.78
2829,influencer,MB_SummerSale,19.0,75a24ab1-411b-4819-baf6-2dbf34f13413,HKVitals Biotin,2025-03-27,1,3600.64
2830,influencer,Gritzo_Growth,40.0,cb46fd20-698a-47b3-82bb-6b8f6e33ad0d,Gritzo SuperMilk,2025-03-12,1,2626.97
2831,influencer,Gritzo_Growth,33.0,5bff28d7-e900-474e-b4d8-5a90e38f0992,HKVitals Biotin,2025-07-07,1,4165.87
2832,influencer,HKV_ImmunityBoost,21.0,598625f3-7e26-4640-b6bd-12ce82cd7d87,HKVitals Biotin,2025-03-09,1,1447.46
2833,influencer,HKV_ImmunityBoost,4.0,589f15c4-3839-4879-bce7-e07616b6dcb1,MuscleBlaze Whey,2025-01-23,1,3144.57
2834,influencer,MB_SummerSale,36.0,f370938b-9601-477c-85cc-f7d515025e9c,HKVitals Biotin,2025-06-20,1,3752.46
2835,influencer,Gritzo_Growth,6.0,ef9d5b21-13dc-4832-8658-9cfd9b0a4aef,Gritzo SuperMilk,2025-05-01,1,1576.64
2836,influencer,MB_WinterBlast,3.0,7cd913ed-fef7-4e15-ad38-07e2e1cea09b,MuscleBlaze Whey,2025-07-02,1,3507.21
2837,organic,Gritzo_Growth,,eac9d0b2-3fa7-475c-9271-fa3fd4f3015b,Gritzo SuperMilk,2025-03-12,1,2629.53
2838,influencer,HKV_ImmunityBoost,9.0,7c46b557-35fd-422f-851c-76d199225400,HKVitals Biotin,2025-04-14,1,797.25
2839,influencer,Gritzo_Growth,48.0,059b8318-6bb9-4a17-82af-8f6fae3084c9,HKVitals Biotin,2025-04-10,1,2739.28
2840,organic,MB_WinterBlast,,943bd890-fc83-4674-9b22-eb5c332dd3d6,Gritzo SuperMilk,2025-02-27,1,2523.26
2841,paid_ad,MB_WinterBlast,,70466ca0-9861-4005-8cdc-32ef37d5efab,Gritzo SuperMilk,2025-06-16,1,4619.72
2842,organic,HKV_ImmunityBoost,,b1f40270-a46c-44f7-a662-cd58e0f6326e,MuscleBlaze Whey,2025-05-02,1,1238.81
2843,influencer,MB_SummerSale,18.0,a11b8865-6ce9-48e1-ba14-81bbf5dfbb11,HKVitals Biotin,2025-04-18,1,2005.5
2844,influencer,HKV_ImmunityBoost,1.0,184afd77-0028-485f-a1f3-bcee6929a016,MuscleBlaze Whey,2025-05-19,1,2729.11
2845,influencer,HKV_ImmunityBoost,3.0,913b8cd2-1350-4a06-a999-56e71ecdafe4,Gritzo SuperMilk,2025-04-17,1,673.02
2846,influencer,Gritzo_Growth,15.0,850504a6-2103-4285-abb6-e28d517b0f09,Gritzo SuperMilk,2025-04-03,1,3266.95
2847,influencer,MB_SummerSale,31.0,fc7f5cb5-00aa-4d56-841b-de857ada8bc1,HKVitals Biotin,2025-02-23,1,4861.73
2848,influencer,HKV_ImmunityBoost,47.0,01f7cdf2-b307-417f-8b2a-cf2f0a6a1405,HKVitals Biotin,2025-07-21,1,4359.98
2849,organic,Gritzo_Growth,,2740df15-4d10-46f1-9aab-be3d1fddc14c,Gritzo SuperMilk,2025-05-01,1,2879.31
2850,organic,HKV_ImmunityBoost,,f814b71c-7121-4547-addb-cbaa6b3931d0,HKVitals Biotin,2025-06-18,1,3790.72
2851,influencer,Gritzo_Growth,20.0,09ff1417-5fe4-4e17-85df-ebe302428c75,Gritzo SuperMilk,2025-07-21,5,3501.56
2852,influencer,MB_WinterBlast,36.0,106c070c-2308-4769-9bbf-b6419f38b7f1,Gritzo SuperMilk,2025-04-16,1,4063.27
2853,influencer,MB_WinterBlast,48.0,470372c5-9af6-4115-87c3-5ee3355ab4c2,HKVitals Biotin,2025-02-13,1,3239.42
2854,influencer,Gritzo_Growth,22.0,2a81ca7c-d1c8-4d92-89c7-e1fc86e2fc74,Gritzo SuperMilk,2025-05-08,1,1691.15
2855,paid_ad,MB_SummerSale,,2352a9da-f54e-4c56-9176-fba97cab1abb,MuscleBlaze Whey,2025-06-10,1,3108.04
2856,influencer,MB_SummerSale,42.0,9ba523a2-4c0a-4278-82c9-8d799eb00598,Gritzo SuperMilk,2025-02-02,1,1498.1
2857,paid_ad,HKV_ImmunityBoost,,c5b8108f-30be-496b-88a8-c019ba341074,HKVitals Biotin,2025-03-07,1,714.94
2858,influencer,Gritzo_Growth,2.0,c8733b38-28be-47c3-abea-473e79f204f4,Gritzo SuperMilk,2025-04-05,1,2959.46
2859,influencer,Gritzo_Growth,26.0,0762cb66-61d4-404e-aeeb-d2b7e671b230,Gritzo SuperMilk,2025-02-14,1,2734.86
2860,organic,Gritzo_Growth,,4d2fd988-eabe-46ee-9083-03188c0908b9,MuscleBlaze Whey,2025-02-23,1,4665.33
2861,influencer,Gritzo_Growth,43.0,da419879-34d0-4b37-9098-30ff798b2b74,MuscleBlaze Whey,2025-03-07,1,1401.16
2862,organic,MB_SummerSale,,2299f0f4-5607-431d-b6fd-4c195f65ac8a,HKVitals Biotin,2025-02-22,1,4759.6
2863,influencer,HKV_ImmunityBoost,3.0,21189333-769a-45f0-94a2-aec148ec7bc9,Gritzo SuperMilk,2025-05-09,1,1260.6
2864,influencer,Gritzo_Growth,9.0,f4d84966-bb7a-400d-b4a5-2f9c2375c13e,HKVitals Biotin,2025-03-18,1,2419.02
2865,organic,Gritzo_Growth,,c329ba4d-6287-4461-ad60-e172247d2008,MuscleBlaze Whey,2025-07-07,1,1799.5
2866,paid_ad,MB_SummerSale,,e1cdc253-00cd-4496-8b7e-fbe429b92b04,MuscleBlaze Whey,2025-01-27,2,8677.27
2867,influencer,HKV_ImmunityBoost,21.0,b258ac0f-f32f-4a6e-82fb-6b55b2d2a1e3,MuscleBlaze Whey,2025-01-24,1,4074.92
2868,paid_ad,HKV_ImmunityBoost,,63326ffc-57bf-4ab7-bc45-255a4284ecb1,MuscleBlaze Whey,2025-01-26,1,2018.88
2869,organic,MB_WinterBlast,,5c214748-993a-4db9-a1a4-d89fa717a8e3,Gritzo SuperMilk,2025-06-25,1,3505.99
2870,influencer,MB_SummerSale,21.0,4725aafc-eefb-4bb7-9490-ce83b7cd3b3f,HKVitals Biotin,2025-03-17,1,2089.58
2871,influencer,HKV_ImmunityBoost,38.0,03312878-fa54-4835-959f-da063964c9b1,Gritzo SuperMilk,2025-02-19,1,3763.92
2872,paid_ad,MB_SummerSale,,73d358ee-386d-4bc3-af2c-d2b0015947fc,MuscleBlaze Whey,2025-03-01,1,2039.46
2873,organic,HKV_ImmunityBoost,,252b8f45-ad28-4013-8874-56708c98dad3,HKVitals Biotin,2025-03-02,4,2536.2
2874,paid_ad,MB_WinterBlast,,e373c275-179c-4708-86d7-7681d57d618c,MuscleBlaze Whey,2025-05-09,1,3991.38
2875,influencer,HKV_ImmunityBoost,37.0,21e1cce2-4bfe-4936-a6a6-a64305bf1e3b,MuscleBlaze Whey,2025-04-11,1,2675.4
2876,organic,MB_SummerSale,,ab10bff9-34ab-477d-8e46-214579e1550f,Gritzo SuperMilk,2025-03-09,1,3456.62
2877,paid_ad,MB_WinterBlast,,02240ccf-4c31-4e5c-89c9-45bc3154c93f,Gritzo SuperMilk,2025-02-07,1,2242.74
2878,organic,HKV_ImmunityBoost,,8f024de6-cfd4-4074-b1d3-a710becc0c79,MuscleBlaze Whey,2025-06-16,1,1346.36
2879,organic,MB_SummerSale,,2a388725-eec8-4cd6-9062-640dd7987ab4,Gritzo SuperMilk,2025-03-17,1,3419.23
2880,influencer,MB_SummerSale,50.0,c95c1a04-2dc5-4230-abd0-e31921fa90de,HKVitals Biotin,2025-03-05,1,883.51
2881,paid_ad,MB_SummerSale,,65d3b109-e27d-41f2-893c-52be6e6c0e0c,Gritzo SuperMilk,2025-02-13,1,2724.55
2882,paid_ad,Gritzo_Growth,,6c59768e-d959-4298-8642-eb833609885e,MuscleBlaze Whey,2025-06-21,1,646.16
2883,paid_ad,Gritzo_Growth,,425a6393-a8c1-4e78-b356-82aa4adc9d52,MuscleBlaze Whey,2025-06-25,1,4199.74
2884,influencer,MB_SummerSale,50.0,0694b542-75e0-495a-81c9-0b9ca6709b40,MuscleBlaze Whey,2025-06-11,1,3491.71
2885,paid_ad,Gritzo_Growth,,7a32bda9-27e4-412b-94ff-b84575618ece,HKVitals Biotin,2025-03-09,4,8118.94
2886,influencer,MB_SummerSale,44.0,1accc92d-b687-46b0-9b14-e02bbdc3bd83,Gritzo SuperMilk,2025-05-03,1,2742.29
2887,organic,MB_WinterBlast,,c3616f4d-4f54-4126-8c09-ff983aaadc92,MuscleBlaze Whey,2025-02-11,1,1783.2
2888,influencer,MB_SummerSale,29.0,7258ba86-0135-428f-808d-d1156a34e238,MuscleBlaze Whey,2025-06-19,1,3213.08
2889,paid_ad,Gritzo_Growth,,7aa3ba83-e3ec-49d0-bc8d-6d68be39d468,MuscleBlaze Whey,2025-02-24,1,1688.9
2890,influencer,MB_SummerSale,5.0,0d9ffbc3-d73e-47af-9c96-d20e322bf877,MuscleBlaze Whey,2025-02-21,1,3120.03
2891,influencer,MB_SummerSale,39.0,4991e6f2-eee8-4d38-b43c-c590b327349a,HKVitals Biotin,2025-05-26,1,3922.85
2892,organic,MB_SummerSale,,f0a3b96c-a35b-4799-93ac-10c695a4d856,Gritzo SuperMilk,2025-03-16,1,3098.13
2893,organic,Gritzo_Growth,,504edc1d-91b5-4902-8854-c193f4458509,Gritzo SuperMilk,2025-05-29,1,951.96
2894,influencer,MB_SummerSale,12.0,f96f4f17-4970-41ce-a6f4-355e063bb932,HKVitals Biotin,2025-05-30,1,2390.77
2895,organic,Gritzo_Growth,,16048510-e027-4786-a9fb-6366a484cc9e,Gritzo SuperMilk,2025-03-29,1,809.36
2896,paid_ad,MB_SummerSale,,0fe4819d-90a5-49fa-aadc-d55aac8ef432,MuscleBlaze Whey,2025-03-06,1,691.36
2897,paid_ad,MB_WinterBlast,,05186bec-f19d-4206-8e3f-bb6c4b38778d,Gritzo SuperMilk,2025-07-12,1,1214.63
2898,paid_ad,HKV_ImmunityBoost,,281b43ea-550f-4b07-92b5-5afc7558f99c,MuscleBlaze Whey,2025-05-16,1,1333.08
2899,paid_ad,MB_SummerSale,,1200dca1-85c8-43e5-920e-b78aba810483,Gritzo SuperMilk,2025-05-02,1,2616.42
2900,organic,HKV_ImmunityBoost,,00bc408e-5ad6-4929-968a-c7b0a479d04c,MuscleBlaze Whey,2025-06-03,1,4199.79
2901,organic,HKV_ImmunityBoost,,d9c48a37-c294-4d00-afcd-c29b1514df2d,HKVitals Biotin,2025-07-14,1,2853.39
2902,influencer,HKV_ImmunityBoost,35.0,952eb670-022a-4f56-8b8c-1adb50f85d5d,HKVitals Biotin,2025-06-18,1,767.17
2903,influencer,MB_WinterBlast,36.0,544122e5-452d-4edd-ae61-c44fc38c974b,MuscleBlaze Whey,2025-02-12,1,1817.18
2904,influencer,MB_WinterBlast,36.0,57bfcf63-ca9d-4286-a651-56640e1b6007,Gritzo SuperMilk,2025-04-26,1,1620.64
2905,paid_ad,MB_SummerSale,,9b76347c-2375-4ab1-ae3d-f77eb3214a96,Gritzo SuperMilk,2025-06-17,1,3417.52
2906,influencer,MB_SummerSale,27.0,34ab1d68-ac60-4b91-a73f-087c6caf1b53,HKVitals Biotin,2025-02-01,1,3860.54
2907,organic,HKV_ImmunityBoost,,25a8fccf-1870-4059-92c2-eee4ff2580b3,Gritzo SuperMilk,2025-04-20,1,4852.28
2908,influencer,MB_SummerSale,9.0,0d710a44-771d-4ced-a95b-01a110847003,MuscleBlaze Whey,2025-01-25,2,7581.27
2909,organic,HKV_ImmunityBoost,,79c86aa0-2205-42b5-8593-0bad6f4125ff,MuscleBlaze Whey,2025-03-07,1,1006.76
2910,influencer,HKV_ImmunityBoost,8.0,96ab032b-6f3b-414e-ba63-c24f7660a769,Gritzo SuperMilk,2025-07-13,1,3633.01
2911,influencer,Gritzo_Growth,22.0,afa0f589-d6df-454a-aa80-7fce7e3baa8d,MuscleBlaze Whey,2025-07-18,1,1161.44
2912,organic,MB_SummerSale,,01e60437-836d-457a-8dc2-31995343e212,HKVitals Biotin,2025-07-03,1,2350.07
2913,organic,Gritzo_Growth,,4f8bcbfa-da73-48ba-b98a-7a798d62c4fd,HKVitals Biotin,2025-05-06,1,4359.9
2914,influencer,MB_WinterBlast,46.0,58fbcaba-ccbe-4434-83af-e9e37b55c76a,HKVitals Biotin,2025-02-20,1,3496.36
2915,paid_ad,HKV_ImmunityBoost,,d4833366-0529-447d-9c67-e0817e63c959,HKVitals Biotin,2025-07-08,1,1732.54
2916,influencer,MB_SummerSale,40.0,e4ac711f-f591-4f53-a3ab-6fa1b986e591,HKVitals Biotin,2025-05-19,1,776.32
2917,paid_ad,MB_SummerSale,,dfea6c1a-16fe-41fd-9faa-1689431aeda0,Gritzo SuperMilk,2025-04-27,1,1800.83
2918,influencer,Gritzo_Growth,33.0,9bae5349-113e-4243-b247-78328d11f8dc,MuscleBlaze Whey,2025-04-18,1,1296.77
2919,organic,MB_WinterBlast,,8dfc8fd5-7cd2-4a96-aa09-6c643551cd9b,Gritzo SuperMilk,2025-06-28,1,2544.93
2920,influencer,HKV_ImmunityBoost,10.0,500f530b-5129-4309-9330-a337510a3ceb,HKVitals Biotin,2025-06-17,1,4387.32
2921,paid_ad,MB_WinterBlast,,013bddee-4947-4420-a550-c3a57798c612,HKVitals Biotin,2025-04-18,1,1492.55
2922,paid_ad,MB_SummerSale,,c18ab818-34fa-4903-921b-0d087b0ed8ba,MuscleBlaze Whey,2025-07-06,1,2230.62
2923,paid_ad,HKV_ImmunityBoost,,2903676a-2ee6-4140-b460-410653d71cad,MuscleBlaze Whey,2025-03-27,1,2168.75
2924,influencer,MB_SummerSale,24.0,ab7b6b25-3726-4e94-9593-59b569cdb8b3,HKVitals Biotin,2025-06-05,1,2824.16
2925,influencer,MB_WinterBlast,3.0,611aa619-a6d7-4252-b08b-91d5c1016343,MuscleBlaze Whey,2025-03-02,1,4807.19
2926,influencer,Gritzo_Growth,36.0,837fd953-08f7-4e15-9a1a-d75b6e9f07fc,HKVitals Biotin,2025-05-20,1,3909.82
2927,organic,HKV_ImmunityBoost,,49e3a5c0-8128-4110-82d7-9d24ffd9f31f,Gritzo SuperMilk,2025-02-13,1,2877.48
2928,influencer,MB_SummerSale,34.0,ed61ceb1-10de-4012-9e0c-141d65a0d99e,HKVitals Biotin,2025-04-16,1,3963.59
2929,influencer,Gritzo_Growth,47.0,6385c68b-13d5-4207-abb9-96f56a7776f0,MuscleBlaze Whey,2025-03-05,1,1343.17
2930,organic,MB_WinterBlast,,21a9f6a2-8a0a-4828-8249-19719d524164,HKVitals Biotin,2025-07-22,1,1723.74
2931,influencer,MB_WinterBlast,32.0,d9a25da8-9c7c-4de2-a385-a0f6bd20eb4c,Gritzo SuperMilk,2025-02-18,1,3207.08
2932,organic,MB_SummerSale,,6b8904f2-5b64-4cd9-b3ab-41f6d2824968,HKVitals Biotin,2025-05-10,1,1383.21
2933,influencer,MB_SummerSale,41.0,d7cf04f1-d054-433e-b555-3ed237d223d9,HKVitals Biotin,2025-05-26,1,3915.17
2934,organic,MB_WinterBlast,,4a92edc0-8e8e-4022-9e0f-24129da94ee9,MuscleBlaze Whey,2025-05-05,1,3030.96
2935,organic,MB_SummerSale,,6921dc52-5739-4c3d-83d8-e25a2c03e490,Gritzo SuperMilk,2025-07-07,1,1540.87
2936,paid_ad,HKV_ImmunityBoost,,bce071ed-da63-487c-b4fb-0edca4184a3a,HKVitals Biotin,2025-02-13,1,4981.8
2937,influencer,MB_WinterBlast,36.0,c21fa3ff-7046-4455-8feb-74011574dd8e,Gritzo SuperMilk,2025-01-29,1,3821.11
2938,influencer,MB_SummerSale,46.0,1789d428-293c-49df-9041-9e50f1564393,MuscleBlaze Whey,2025-05-25,1,4631.92
2939,influencer,Gritzo_Growth,32.0,f3e88fe0-0652-4d65-a8bc-a404d27cd01f,Gritzo SuperMilk,2025-06-22,1,2524.27
2940,influencer,Gritzo_Growth,1.0,e9fc331c-10cb-4b81-8e44-7bb2219eb2fd,MuscleBlaze Whey,2025-02-26,1,920.8
2941,influencer,HKV_ImmunityBoost,48.0,a1a11869-e8fa-4f52-99ca-c5ffd5ae958b,MuscleBlaze Whey,2025-03-14,1,1746.87
2942,influencer,MB_SummerSale,41.0,f1281591-5d21-4aac-a496-c7ae39151877,HKVitals Biotin,2025-07-17,1,1473.61
2943,influencer,Gritzo_Growth,16.0,def0a734-6a44-44c1-9d04-ad68df2a2433,MuscleBlaze Whey,2025-04-09,1,3122.96
2944,paid_ad,Gritzo_Growth,,81119dc1-b755-4864-a905-03ccf5a5ef10,MuscleBlaze Whey,2025-07-10,1,2070.31
2945,influencer,MB_WinterBlast,25.0,3e7441ee-2502-4813-9536-e81b57ee19e6,Gritzo SuperMilk,2025-02-22,1,621.05
2946,influencer,MB_SummerSale,28.0,80abc74c-e7fc-49b3-9faf-300f75eebf15,Gritzo SuperMilk,2025-03-11,1,1274.31
2947,influencer,MB_SummerSale,6.0,702bf5ea-ba53-459a-86e1-ebc8f41ad954,Gritzo SuperMilk,2025-07-07,1,4222.75
2948,influencer,Gritzo_Growth,27.0,cadb1d61-1bdb-47c6-ab36-554db10e42c3,HKVitals Biotin,2025-02-16,1,2522.6
2949,organic,MB_SummerSale,,46fb5dc4-84be-4bff-a7a1-242824f50bb8,MuscleBlaze Whey,2025-01-31,1,3758.28
2950,influencer,Gritzo_Growth,8.0,509d02cc-a267-4c8d-9f30-d42186de3076,Gritzo SuperMilk,2025-05-19,1,3595.63
2951,paid_ad,HKV_ImmunityBoost,,d46a9ba6-d673-4d49-9a95-5718179119a7,HKVitals Biotin,2025-05-15,1,1271.19
2952,influencer,HKV_ImmunityBoost,23.0,70d55595-c25d-442a-bd64-0222eca3e877,Gritzo SuperMilk,2025-07-11,1,2391.6
2953,influencer,HKV_ImmunityBoost,9.0,fe367bd6-70d6-49f8-bda5-b72a7914cbfe,MuscleBlaze Whey,2025-05-19,1,2367.74
2954,influencer,HKV_ImmunityBoost,3.0,9ca61658-86ad-4065-ae80-bb99e4e8eb22,HKVitals Biotin,2025-06-14,1,3711.75
2955,paid_ad,Gritzo_Growth,,cc1e78c4-9214-443a-aa22-0838970c60a0,HKVitals Biotin,2025-07-03,1,4987.48
2956,organic,HKV_ImmunityBoost,,63fc3a1f-c128-4d24-861d-0569f5eb9f36,HKVitals Biotin,2025-03-01,1,3249.27
2957,organic,Gritzo_Growth,,d4c69010-9c6d-4cc3-b995-ab15d62d1001,HKVitals Biotin,2025-06-03,1,1463.66
2958,organic,MB_SummerSale,,8658e4d6-0dda-404f-b9f0-e0ee934ed07a,MuscleBlaze Whey,2025-04-09,1,2189.87
2959,organic,MB_SummerSale,,91ab2454-099f-4fc5-b090-e2b9e43c7568,Gritzo SuperMilk,2025-02-10,1,3625.33
2960,paid_ad,HKV_ImmunityBoost,,f13a4b3b-aa6d-4fae-aba8-24ff980b26cf,Gritzo SuperMilk,2025-03-29,1,4773.03
2961,influencer,MB_WinterBlast,50.0,f3cbef7b-99fd-4434-8c65-b4baedc534dd,HKVitals Biotin,2025-02-21,1,3112.98
2962,organic,HKV_ImmunityBoost,,880ffa5a-7162-4998-bfd2-793aa0b944e9,MuscleBlaze Whey,2025-04-24,1,2925.61
2963,influencer,HKV_ImmunityBoost,22.0,2742dfeb-7b67-46c5-a9e9-55de411666d2,MuscleBlaze Whey,2025-04-14,1,2787.87
2964,organic,MB_SummerSale,,dc972e38-4adb-4f1f-8e30-87a0ff042459,MuscleBlaze Whey,2025-04-16,1,876.06
2965,organic,MB_SummerSale,,59da9bf2-8e30-4526-8e0f-cd64c4e963ba,HKVitals Biotin,2025-02-22,1,2970.08
2966,paid_ad,MB_SummerSale,,5f1ad5ea-da26-4f77-b62a-1cc1b558f01b,HKVitals Biotin,2025-03-13,1,4270.56
2967,influencer,HKV_ImmunityBoost,37.0,f9f9b863-f0f9-4828-88b9-9c33bfde0c4b,Gritzo SuperMilk,2025-02-08,1,2830.8
2968,organic,MB_SummerSale,,abd19ba3-e179-45fb-82cc-29812837061a,HKVitals Biotin,2025-05-08,1,2960.27
2969,organic,Gritzo_Growth,,6457bac4-8199-4df9-9fac-3b8b9867e77b,HKVitals Biotin,2025-05-04,1,1743.4
2970,paid_ad,MB_SummerSale,,9b2ca665-4168-469e-b0bc-06478d354fa9,MuscleBlaze Whey,2025-03-15,1,4010.21
2971,organic,MB_SummerSale,,36b3ef77-98cd-4ebb-a2ca-ba1e2562468d,Gritzo SuperMilk,2025-04-04,1,1951.23
2972,organic,MB_SummerSale,,3e1fe6fe-b7f7-476b-8f9d-745184e2aaf6,MuscleBlaze Whey,2025-04-27,1,2663.51
2973,paid_ad,MB_WinterBlast,,d7f891e4-ad22-47bd-a315-a7a918fa44a8,Gritzo SuperMilk,2025-06-02,1,757.61
2974,organic,MB_SummerSale,,4ce92504-2b42-438c-8b1f-a3c49a9e815a,Gritzo SuperMilk,2025-05-25,1,2090.02
2975,influencer,MB_SummerSale,42.0,660c0317-6eb6-474d-93f0-1dfe20481ec2,Gritzo SuperMilk,2025-04-21,1,3886.38
2976,influencer,MB_SummerSale,45.0,010558e0-c61c-4d0e-895e-76c50c7971b2,Gritzo SuperMilk,2025-05-02,1,3201.57
2977,organic,MB_WinterBlast,,b0af7dff-4513-4a58-9d27-8602bddab115,HKVitals Biotin,2025-04-04,1,4596.14
2978,influencer,HKV_ImmunityBoost,25.0,310ddad1-3bb8-48a6-b0b7-c8afb9f5b98d,HKVitals Biotin,2025-01-31,1,4047.39
2979,influencer,MB_WinterBlast,13.0,c9987825-70ac-4009-9358-9bdd13da6a5d,MuscleBlaze Whey,2025-04-21,1,2602.91
2980,influencer,MB_SummerSale,15.0,8ce86ef4-cafe-4e36-ab5e-f95d9fd7831b,MuscleBlaze Whey,2025-02-08,1,4486.07
2981,influencer,Gritzo_Growth,40.0,7bad4bad-d054-4f67-90bb-a167979912c5,MuscleBlaze Whey,2025-06-05,1,2821.51
2982,organic,MB_WinterBlast,,c99af5d4-b12a-411a-95a8-25b401fc6af6,HKVitals Biotin,2025-05-30,1,1561.11
2983,influencer,Gritzo_Growth,36.0,a227168d-ff08-450d-9aea-10e3cc3f18b6,Gritzo SuperMilk,2025-05-11,1,1947.38
2984,organic,Gritzo_Growth,,f59fe7f6-a779-4069-9481-edf4c7b81d91,HKVitals Biotin,2025-03-06,1,4033.13
2985,influencer,MB_SummerSale,18.0,daf34ace-d924-4046-b796-587421537fbf,Gritzo SuperMilk,2025-07-10,1,3312.58
2986,influencer,HKV_ImmunityBoost,33.0,39e3b013-ffdd-4529-b0fd-e0ff69b5c25c,MuscleBlaze Whey,2025-06-17,1,4352.12
2987,organic,Gritzo_Growth,,571494c3-88da-4c40-9192-af669caa971f,MuscleBlaze Whey,2025-05-17,1,4003.76
2988,paid_ad,HKV_ImmunityBoost,,a827eff0-de73-41af-b0c2-a3f8dba4c6bd,MuscleBlaze Whey,2025-03-17,1,1705.15
2989,influencer,MB_SummerSale,2.0,56ac567a-31cf-486b-a153-ce2f30c3e27b,HKVitals Biotin,2025-05-19,1,2878.59
2990,paid_ad,MB_SummerSale,,9cd2e03c-c3f0-48be-a272-dcb41acb9db1,HKVitals Biotin,2025-01-28,1,1663.98
2991,paid_ad,HKV_ImmunityBoost,,93d21eaa-4428-43db-a9e7-7e3588f958ce,Gritzo SuperMilk,2025-03-11,1,2743.01
2992,paid_ad,HKV_ImmunityBoost,,c2958d4e-7b0e-441f-b7f9-56ed027c88cb,HKVitals Biotin,2025-07-11,1,1344.58
2993,organic,MB_WinterBlast,,fedba841-8626-4dcb-823e-cfbd416cf7c8,HKVitals Biotin,2025-03-28,1,3528.5
2994,influencer,MB_WinterBlast,11.0,4f5eef77-fe43-4d04-9225-d813f32a8429,Gritzo SuperMilk,2025-05-02,1,3766.95
2995,organic,Gritzo_Growth,,0832adbd-dc75-4859-a75d-4dca6064122c,HKVitals Biotin,2025-06-01,1,593.19
2996,paid_ad,HKV_ImmunityBoost,,90c0f948-2c71-4d25-9e65-6e59e655ee83,HKVitals Biotin,2025-01-26,1,4302.68
2997,influencer,MB_SummerSale,34.0,1f2679e7-f2ff-41ee-bd57-0158f56f1af7,HKVitals Biotin,2025-01-26,4,3479.03
